"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PTCHD2",46.6239099135356,0.128310685144752,0.119014039390632,1.08655192831945,0.277234879767006,NA
"LOC101929181",0.814392057378678,-0.00420170865887393,0.0249250615027887,-0.159941245249122,0.872927357709582,NA
"FBXO2",1101.74952587649,-0.0987491981856799,0.113213815791198,-0.872147205282784,0.383128076672774,0.999375174599906
"FBXO44",1217.8063293852,0.120749716961179,0.117161537365499,1.0306950131223,0.302683864061496,0.999375174599906
"FBXO6",874.341219163656,0.092095225271682,0.133402480814148,0.690836685093412,0.489668178699685,0.999375174599906
"MAD2L2",2583.51557525797,0.0411158683107039,0.0913798003313644,0.449997100059558,0.652712531590642,0.999375174599906
"DRAXIN",18.8992125382142,0.00166637216555719,0.0870366463170889,0.0193421426343805,0.984568165247611,NA
"AGTRAP",881.235794915271,0.20405884029849,0.0950122905848901,2.14781833155413,0.0317281901615626,0.475990354988683
"C1orf167",16.7445672690539,0.0158815826115358,0.0742800014112363,0.217027678316032,0.828186774788839,NA
"LOC102724659",1.64679291583055,0.0120311957500198,0.0240521188262496,0.528990458725945,0.596812068707084,NA
"MTHFR",308.65556505372,0.03451357472991,0.140546594759066,0.246140639107702,0.805573365122657,0.999375174599906
"CLCN6",520.923464741256,0.127694711065482,0.13426498538488,0.950151937451011,0.342035056017803,0.999375174599906
"NPPA-AS1",100.761776902155,0.116043633633771,0.123495428761951,0.93928438968962,0.347584751136965,NA
"NPPA",14.0913945311537,-0.00883558413716525,0.0773351139142663,-0.112920524023051,0.910093564583854,NA
"NPPB",1.25485455192637,0.00809748584278816,0.0413904882292706,0.201959490776509,0.839948393248667,NA
"RNU5E-1",2.65138446407052,-0.010878951610822,0.0351101511137156,-0.311555913357638,0.755378043606675,NA
"KIAA2013",3476.91320810461,-0.0828921289192487,0.107203529722136,-0.773303997447746,0.439342490569443,0.999375174599906
"PLOD1",7539.37969833172,-0.0790246261607535,0.0907901297775481,-0.870451516330134,0.384053704027918,0.999375174599906
"MFN2",6090.6033169721,-0.0831402568365842,0.13084622002049,-0.635341798903655,0.52520551791117,0.999375174599906
"MIIP",1304.01105606886,-0.0809320606587606,0.110904076902604,-0.729508744441074,0.465690520767533,0.999375174599906
"MIR6729",3.207187099498,-0.0375797646548994,0.0553703500059309,-0.685926811346746,0.492759262059073,NA
"TNFRSF8",9.3160606782693,0.037926598315011,0.0719412354006109,0.526921118092068,0.598248368019279,NA
"TNFRSF1B",2.29560524157251,0.00547708040798256,0.023254991374483,0.235297267936117,0.813978015476316,NA
"VPS13D",1694.06986841781,0.049368516449146,0.0915117487180547,0.539430338680196,0.589589951796993,0.999375174599906
"SNORA59A",10.300212577517,0.00255817825746921,0.0680434665477188,0.0383094062147752,0.969440991218029,NA
"SNORA59B",10.300212577517,0.00255817825746921,0.0680434665477188,0.0383094062147752,0.969440991218029,NA
"DHRS3",695.69856998543,0.372650144173316,0.14534705496385,2.56979249173478,0.010175944838591,0.258984197497394
"AADACL3",0.483232594105249,-0.00911558492937565,0.0171807604510112,-0.509900562753691,0.610121127681015,NA
"PRAMEF12",0.653314526010262,-0.000291063662192253,0.0247794092667442,-0.00995076041083814,0.992060572924039,NA
"PRAMEF1",0.483232594105249,-0.00911558492937565,0.0171807604510112,-0.509900562753691,0.610121127681015,NA
"HNRNPCL1",585.756470913996,0.0165524278552526,0.0933140908351254,0.177300864572172,0.859272071722963,0.999375174599906
"PRAMEF7",0.326657263005131,-0.000424258218578362,0.0227966807648651,-0.0158273632333274,0.987372118465586,NA
"HNRNPCL3",520.593552464074,0.0652855874792334,0.104750884702861,0.625178101001143,0.531854173009492,0.999375174599906
"HNRNPCL4",396.855621934355,0.0922331486992721,0.127544498393348,0.723243510801987,0.469530291331215,0.999375174599906
"LOC649324",0.814392057378678,-0.00420170865887393,0.0249250615027887,-0.159941245249122,0.872927357709582,NA
"LOC645354",0.814392057378678,-0.00420170865887393,0.0249250615027887,-0.159941245249122,0.872927357709582,NA
"HNRNPCL2",222.167869260468,0.00562517988794519,0.113316392797885,0.0495467900937463,0.960483549860834,NA
"LOC391003",0.322155062736833,-0.00769995194355711,0.0170513337454512,-0.407326471812483,0.683768222708127,NA
